COORDX;COORDY;TIPO_UNID;NOME;NUMERO;CNES;HORARIO_FU;MUNICIPIO;JURISDICAO;ORIG_FID;BAIRRO;COD_MUN;CEP;SITUACAO;ZONA;LOGRADOURO;DATA;TELEFONE;SIGLA;EMAIL;GESTAO;SIGLA_EXTE;TIPO_ESTAB;FONTE;Id
-40,8116558892101;-20,7948318456156;"""""";UBSF DORIVAL GARCIA DE MATTOS;65;5410924;;Iconha;Municipal;;CENTRO;320260;29280000;;;RUA MUNIZ FREIRE;06/11/2019;(28)3537-1472;;"""""";M;;001;;101
-40,7499856195171;-20,638066998442;"""""";ESF CAJA;373;6322697;;Alfredo Chaves;Municipal;;JARDIM DO CAJA;320030;29240000;;;RUA ERNANI BONACOSSA;29/10/2019;(27)3269 2732;;"""""";M;;001;;102
-41,5359997620468;-20,3459947643842;"""""";SECRETARIA MUNICIPAL DE SAUDE DE IUNA;79;9400214;;Iúna;Municipal;;CENTRO;320300;29390000;;;RUA PREFEITO ANTONIO LACERDA;01/07/2019;"""""";;"""""";M;;002;;103
-40,8310843783159;-20,1945129041991;"""""";POSTO DE ATENDIMENTO FAZENDA GERMANO SCHWANZ;S/N;6347908;;Domingos Martins;Municipal;;MELGACO;320190;29260000;;;VILA;05/07/2019;(27)996208689;;secsau@domingosmartins.es.gov.br;M;;016;;104
-41,5083001783257;-20,2372972025733;"""""";UNIDADE DE SAUDE DA ESF CENTRO NESF;1;2448289;;Ibatiba;Municipal;;NOVO HORIZONTE;320245;29395000;;;RUA ORLY BARROS;18/09/2019;"""""";;sms.ibatiba@saude.es.gov.br;M;;001;;105
-40,2931205320741;-20,1467305737651;"""""";ESF DE CAMPINHO DA SERRA;S/N;2485915;;Serra;Municipal;;CAMPINHO DA SERRA II;320500;29178106;;;AVENIDA VEREADOR JORGE CACULO;19/08/2019;(27)3251-4313;;ubs.campinho.sesa@serra.es.gov.br;M;;016;;106
-40,2520580201247;-20,1992668207306;"""""";ESF DE JARDIM TROPICAL;S/N;2499444;;Serra;Municipal;;JARDIM TROPICAL;320500;29162000;;;AVENIDA CENTRAL;16/09/2019;(27) 3338 - 4299;;ubs.jardimtropical.sesa@serra.es.gov.br;M;;016;;107
-40,3034056850662;-20,1266518132086;"""""";UNIDADE REGIONAL DE SAUDE SERRA;9;2465795;;Serra;Municipal;;CACAROCA;320500;29176434;;;RUA INDEPENDENCIA;18/11/2019;(27) 3251-5891;;urs.serra.sesa@serra.es.gov.br;M;;016;;108
-40,2483855871038;-20,2174619918969;"""""";ESF DE CENTRAL CARAPINA;S/N;2485982;;Serra;Municipal;;CENTRAL CARAPINA;320500;29161535;;;AV BRASIL;19/08/2019;27-3318-3394;;ubs.centralcarapina.sesa@serra.es.gov.br;M;;016;;109
-40,268308186755;-20,1608427181226;"""""";ESF DE BARRO BRANCO;S/N;2486008;;Serra;Municipal;;PARQUE RESIDENCIAL M;320500;29170805;;;RUA ITAPETINGA;19/08/2019;(27) 3318-5701;;ubs.barrobranco.sesa@serra.es.gov.br;M;;016;;110
-40,2594225333668;-20,1469928439621;"""""";UNIDADE BASICA DE SAUDE ELDORADO;S/N;2486040;;Serra;Municipal;;ELDORADO;320500;29169100;;;AVENIDA MARTIN PESCADOR;19/08/2019;(27) 3318 - 5738;;ubs.eldorado.sesa@serra.es.gov.br;M;;016;;111
-40,3992820906591;-18,484941688346;"""""";UNIDADE DE SAUDE DA FAMILIA ELY FRANCISCA DA CONCEICAO;S/N;2485281;;Boa Esperança;Municipal;;SANTO ANTONIO;320100;29845000;;;RUA CURITIBA;01/07/2019;(27)37681143;;saude@pmbe.com.br;M;;016;;112
-40,2690678612729;-20,2301882805687;"""""";UPA 24 HORAS CARAPINA FRANCISCA MARIA PIMENTEL;S/N;5387582;;Serra;Municipal;;MANOEL PLAZA;320500;29160415;;;RODOVIA NORTE SUL;16/10/2019;(27)3341 - 1171;;upa24h.adm@gmail.com;M;;008;;113
-40,0720001181913;-19,3910061825386;"""""";UNIDADE DE SAUDE CANIVETE DR JOSE ANTONIO PALMEIRA;S/N;2465868;;Linhares;Municipal;;CANIVETE;320320;29909050;;;RUA WILLIAN PIGNATON;24/07/2019;(27)3372-4677;;"""""";M;;001;;114
-40,870502928201;-19,0506428823253;"""""";UNIDADE DE SAUDE DA FAMILIA DONA DADAIA;S/N;2448688;;Pancas;Municipal;;ZONA RURAL;320400;29755000;;;ESTRADA ALTO PANCAS;06/12/2019;(27)37261006;;saude@pancas.es.gov.br;M;;001;;115
-40,7231696937658;-19,1048924794893;"""""";UNIDADE DE SAUDE DA FAMILIA OSCAR HAESE;S/N;2448661;;Pancas;Municipal;;MONTES CLAROS;320400;29750000;;;FAZENDA TREVISANI;15/07/2019;27999681456;;saude@pancas.es.gov.br;M;;001;;116
-41,5082784687934;-20,2373155726925;"""""";UNIDADE DE SAUDE DA ESF PARAISO NESF;S/N;2448238;;Ibatiba;Municipal;;NOVO HORIZONTE;320245;29395000;;;RUA ORLY BARROS;06/11/2019;(28)35431614;;sms.ibatiba@saude.es.gov.br;M;;001;;117
-41,5184498855493;-20,2375309978033;"""""";UNIDADE DE SAUDE DE SANTA CLARA;S/N;2448254;;Ibatiba;Municipal;;SANTA CLARA;320245;29395000;;;RUA PRINCIPAL;20/08/2019;(28)35431614;;"""""";M;;001;;118
-41,2066393041533;-20,6731480743062;"""""";UNIDADE BASICA DE SAUDE DOUTOR EDSON MOREIRA;01;2547686;;Cachoeiro de Itapemirim;Municipal;;CONDURU;320120;29329000;;;RUA CORONEL FRANCISCO ALVES DE ATAIDE;22/11/2019;(28)3539-5293;;semus@cachoeiro.es.gov.br;M;;001;;119
-41,113683213348;-20,843956431193;"""""";CENTRO DE REFERENCIA EM INFECTOLOGIA ABEL SANTANA;23;2547708;;Cachoeiro de Itapemirim;Municipal;;FERROVIARIOS;320120;29308014;;;MARIO IMPERIAL;17/09/2019;28 - 3155 - 5387;;semus@cachoeiro.es.gov.br;M;;013;;120
-41,0987302855002;-20,88274892448;"""""";UNIDADE BASICA DE SAUDE DA FAMILIA DA UNIAO;S/N;2547481;;Cachoeiro de Itapemirim;Municipal;;UNIAO;320120;29327000;;;RUA JOSE NUNES SOBRINHO;06/11/2019;(28)3155-5320;;semus@cachoeiro.es.gov.br;M;;001;;121
-40,6733165983724;-20,4097536830216;"""""";SECRETARIA MUNICIPAL DE SAUDE;S/N;5450896;;Marechal Floriano;Municipal;;CENTRO;320334;29255000;;;RUA BELARMINO PINTO;29/07/2019;027 32882447;;saude@marechalfloriano.es.gov.br;M;;002;;122
-41,0142588531097;-19,5135801456374;"""""";CS DILMAN NETO FERREIRA;281;2445611;;Baixo Guandu;Municipal;;CENTRO;320080;29730000;;;RUA ALVARO RODRIGUES DA MATA;07/11/2019;"""""";;geo2017saude@gmail.com;M;;016;;123
-41,0130998334528;-19,5162216020907;"""""";VIGILANCIA SANITARIA;281;2823128;;Baixo Guandu;Municipal;;CENTRO;320080;29730000;;;RUA ALVARO RODRIGUES DA MATTA;29/07/2019;(27)37324564;;vigilanciasanitariabg@hotmail.com;M;;016;;124
-41,3064053748837;-20,1929816215126;"""""";USF MARAPE ONY VIVACQUA;S/N;2675471;;Brejetuba;Municipal;;ZONA RURAL;320115;29630000;;;CORREGO MARAPE;04/09/2019;"""""";;"""""";M;;001;;125
-41,136284802147;-20,8470896660348;"""""";UNIDADE BASICA DE SAUDE DA FAMILIA DO OTTO MARINS;13;5706084;;Cachoeiro de Itapemirim;Municipal;;OTTO MARINS;320120;29301800;;;LUIS TASSINARI;08/11/2019;"""""";;"""""";M;;001;;126
-40,6106832643488;-19,7176988207427;"""""";UNIDADE DE SAUDE DE SAO JACINTO;191;2615304;;São Roque do Canaã;Municipal;;SAO JACINTO;320495;29665000;;;RUA SEVERINO SIMONASSI;21/10/2019;(27) 3729-1876;;saude@saoroquedocanaa.es.gov.br;M;;001;;127
-40,6975651065344;-19,678394694344;"""""";UNIDADE DE SAUDE DE SANTA JULIA;S/N;2615312;;São Roque do Canaã;Municipal;;AGROVILA;320495;29665000;;;RUA PROJETADA;21/10/2019;(27) 3729-1899;;saude@saoroquedocanaa.es.gov.br;M;;001;;128
-40,4186980460167;-20,337327482736;"""""";US BAIRRO OPERARIO;141;2445115;;Cariacica;Municipal;;OPERARIO;320130;29148725;;;RUA DOS FUNCIONARIOS PUBLICOS;06/09/2019;27 32864542/33969600;;"""""";M;;001;;129
-41,1849999207017;-20,6040020089372;"""""";CENTRO DE ATENDIMENTO EM FISIOTERAPIA ZELIA RANGEL TURA CAF;616;5998832;;Castelo;Municipal;;SAO MIGUEL;320140;29360000;;;JOCARLY GARCIA;29/08/2019;(28) 3542 4895;;saudecastelo@yahoo.com.br;M;;015;;130
-41,1849999207017;-20,6040020089372;"""""";UNIDADE SANITARIA SOLANGE CAMPANHA;574;2311771;;Castelo;Municipal;;CENTRO;320140;29360000;;;AV NOSSA SENHORA DA PENHA;02/10/2019;(28)35423100;;saudepmc@escelsa.com.br;M;;016;;131
-40,3230642781293;-19,2728042631959;"""""";UNIDADE SANITARIA DE RIO BANANAL;520;2675218;;Rio Bananal;Municipal;;SAO SEBASTIAO;320435;29920000;;;RUA JOAO CIPRIANO;16/09/2019;(27)32652047;;"""""";M;;001;;132
-40,6310003775325;-19,5389991497299;"""""";US2 ITAPINA ALCIDES INACIO;S/N;2446294;;Colatina;Municipal;;ITAPINA;320150;29702120;;;RUA ELIZA CASTIGLIONE ROSA;25/06/2019;(27) 3743-1183;;saude.ecaa@uol.com.br;M;;001;;133
-40,6310003775325;-19,5389991497299;"""""";US2 SANTO ANTONIO;S/N;2446316;;Colatina;Municipal;;SANTO ANTONIO;320150;29704730;;;RUA AFONSO CLAUDIO;25/06/2019;(27) 3722-2427;;saude.ecaa@uol.com.br;M;;001;;134
-40,6310003775325;-19,5389991497299;"""""";US2 VILA LENIRA CESAR MELOTTI;S/N;2446332;;Colatina;Municipal;;SANTA TEREZINHA;320150;29702620;;;AVN JOAO PAULO II;25/06/2019;(27) 3177-7069;;saude.ecaa@uol.com.br;M;;001;;135
-41,578617402881;-20,687722033183;"""""";UNIDADE SANITARIA ASSENTAMENTO FLORESTA;S/N;2447509;;Alegre;Municipal;;FLORESTA;320020;29500000;;;RUA PRINCIPAL;03/05/2019;(28)35522485;;sms.alegre@saude.es.gov.br;M;;001;;136
-41,5404541783943;-20,7578594759948;"""""";ESF DO BAIRRO GUARAREMA;S/N;2447576;;Alegre;Municipal;;GUARAREMA;320020;29500000;;;RUA ANTONIO RODRIGUES DE OLIVEIRA;29/10/2019;(28)35522088;;sms.alegre@saude.es.gov.br;M;;001;;137
-41,4582607766149;-20,757619826327;"""""";ESF DO DISTRITO DE RIVE;S/N;2447592;;Alegre;Municipal;;RIVE;320020;29520000;;;RUA EUCLIDES JACOUD;06/05/2019;"""""";;sms.alegre@saude.es.gov.br;M;;001;;138
-41,1197773959729;-20,8417226389293;"""""";SUPERINTENDENCIA REGIONAL DE SAUDE DE CACHOEIRO DE ITAPEMIRI;01;5383684;;Cachoeiro de Itapemirim;Estadual;;AQUIDABAM;320120;29308210;;;RUA CARIRI;02/08/2019;28-3155-5870;;"""""";E;;002;;139
-40,590791653583;-19,2192354979603;"""""";CENTRO DE SAUDE ARLINDO STOCCO;S/N;2627752;;Governador Lindenberg;Municipal;;NOVO BRASIL;320225;29724000;;;SAO JOSE;05/11/2019;(27)37443119;;saudepmgl@gmail.com;M;;001;;140
-40,3542611474762;-20,3535224727747;"""""";PRONTO ATENDIMENTO DE COBILANDIA;1;2485877;;Vila Velha;Municipal;;COBILANDIA;320520;29111240;;;RUA FLUVIOPOLIS;02/09/2019;(27)33813530;;"""""";M;;008;;141
-40,3186865574629;-20,3377404061849;"""""";UNIDADE DE SAUDE DOM JOAO BATISTA;64;2485893;;Vila Velha;Municipal;;DOM JOAO BATISTA;320520;29120180;;;RUA IMPERATRIZ LEOPOLDINENSE;02/09/2019;(27)31399042;;usdomjoaobatista@vilavelha.es.gov.br;M;;001;;142
-41,1849999207017;-20,6040020089372;"""""";CENTRO DE ESPECIALIDADE ODONTOLOGICA CEO;574;5285755;;Castelo;Municipal;;CENTRO;320140;29360000;;;AVENIDA NOSSA SENHORA DA PENHA;29/08/2019;"""""";;saudecastelo@yahoo.com.br;M;;016;;143
-40,3739506415395;-18,1265777239036;"""""";VIGILANCIA SANITARIA DE MONTANHA;0001;2627973;;Montanha;Municipal;;IRMA MARIA ZELIA;320350;29890000;;;AV DOS COMBONIANOS;03/09/2019;(27)-37542238;;smsmont@bol.com.br;M;;022;;144
-40,6310003775325;-19,5389991497299;"""""";US2 BAUNILHA ROMULO ROCHA;S/N;2446243;;Colatina;Municipal;;BAUNILHA;320150;29712010;;;RUA AILSON CAMPOSTRINI;25/06/2019;(27) 3743-2197;;saude.ecaa@uol.com.br;M;;001;;145
-40,6496178485192;-20,8038193000295;"""""";CENTRO ODONTOLOGICO PAULO ANTUNES FILHO;S/N;2678780;;Anchieta;Municipal;;JOAO XXIII;320040;29230000;;;RUA GOVERNADOR CRISTIANO DIAS LOPES;28/11/2018;"""""";;"""""";M;;016;;146
-40,6416890292018;-19,1489852698717;"""""";PS SAO JOSE;S/N;2445662;;São Domingos do Norte;Municipal;;SAO JOSE;320465;29745000;;;RUA SAO JOSE;05/09/2019;(27)37421034;;saudesdn@yahoo.com.br;M;;001;;147
-40,6310003775325;-19,5389991497299;"""""";US2 BOAPABA ARNALDO BORGHI;S/N;2446111;;Colatina;Municipal;;BOAPABA;320150;29710065;;;RUA GABRIEL EMILIO;25/06/2019;(27) 3723-9257;;saude.ecaa@uol.com.br;M;;001;;148
-40,6310003775325;-19,5389991497299;"""""";US2 PAUL DE GRACA ARANHA FRANCISCA TORQUATO QUEDES;S/N;2446146;;Colatina;Municipal;;PAUL DE GRACA ARANHA;320150;29716060;;;RUA SILVIO LOSS;25/06/2019;(27) 3743-4108;;saude.ecaa@uol.com.br;M;;001;;149
-40,6310003775325;-19,5389991497299;"""""";US1 RETA GRANDE SEBASTIAO FRANCISCO OLIVEIRA;S/N;2446162;;Colatina;Municipal;;RETA GRANDE;320150;29719440;;;RUA PRINCIPAL;25/06/2019;(27) 3743-3203;;saude.ecaa@uol.com.br;M;;001;;150
-40,6310003775325;-19,5389991497299;"""""";US1 SAO JOAO GRANDE ANTONIO NUNES SIQUEIRA;S/N;2446189;;Colatina;Municipal;;SAO JOAO GRANDE;320150;29702120;;;SAO JOAO GRANDE;25/06/2019;(27) 3721-1799;;saude.ecaa@uol.com.br;M;;001;;151
-40,6310003775325;-19,5389991497299;"""""";US2 SAO JUDAS TADEU;S/N;2446200;;Colatina;Municipal;;SAO JUDAS TADEU;320150;29702120;;;RUA CACHOEIRO DE ITAPEMIRIM;25/06/2019;(27) 3177-7827;;saude.ecaa@uol.com.br;M;;001;;152
-40,6310003775325;-19,5389991497299;"""""";US2 SAO PEDRO;S/N;2446227;;Colatina;Municipal;;SAO PEDRO;320150;29706801;;;RUA MARECHAL RONDON;25/06/2019;(27) 3177-7814;;saude.ecaa@uol.com.br;M;;001;;153
-40,9793722411512;-18,5463006564367;"""""";ESF CENTRO;S/N;5439892;;Água Doce do Norte;Municipal;;CENTRO;320016;29820000;;;RUA MARINHO ELIZEU;09/07/2019;27 37591122;;maxgeral@ig.com.br;M;;001;;154
-41,2890408798363;-20,1448116502098;"""""";LABORATORIO DE ANALISES CLINICAS DE BREJETUBA;S/N;2675234;;Brejetuba;Municipal;;CENTRO;320115;29630000;;;RUA TRES DE MAIO;04/09/2019;(27)37331410;;"""""";M;;022;;155
-41,1147937070671;-20,8437440319851;"""""";SECRETARIA MUNICIPAL DE SAUDE DE CACHOEIRO DE ITAPEMIRIM;05;2547775;;Cachoeiro de Itapemirim;Municipal;;FERROVIARIOS;320120;29308050;;;RUA FERNANDO DE ABREU;06/06/2019;(28)31555252;;semus@cachoeiro.es.gov.br;M;;002;;156
-40,8391269641699;-21,0707993467663;"""""";UBS LAGOA FUNDA;S/N;2547406;;Marataízes;Municipal;;LAGOA FUNDA;320332;29345000;;;RUA PROJETADA;11/11/2019;(28)35321040;;semusmarataizes@yahoo.com.br;M;;001;;157
-40,8083649716304;-21,0008589988429;"""""";ESF PONTAL;342;3020592;;Marataízes;Municipal;;PONTAL;320332;29345000;;;RUA PEDRO COIMBRA GARCIA;08/07/2019;(28)35323621;;semsa@mtznet.com.br;M;;001;;158
-40,3726747086342;-18,1277796300866;"""""";ESF 4 SEMUS;1350;2627965;;Montanha;Municipal;;IRMA MARIA ZELIA;320350;29890000;;;AV DOS COMBONIANOS;03/09/2019;(27)3754-1709;;"""""";M;;001;;159
-40,3609159367317;-18,125820857295;"""""";ESF 3 CENTRO;15;2627930;;Montanha;Municipal;;CENTRO;320350;29890000;;;RUA RUI BARBOSA;07/11/2019;27-3754-2279;;"""""";M;;001;;160
-41,0565517617245;-20,662667070991;"""""";UNIDADE BASICA DE SAUDE DE PROSPERIDADE;S/N;2448041;;Vargem Alta;Municipal;;PROSPERIDADE;320503;29295000;;;VILA PROSPERIDADE;01/10/2019;(28)35281010;;saude.valta@outlook.com;M;;001;;161
-40,2034046188311;-20,0541969890482;"""""";ESF DE NOVA CARAPINA I;S/N;2499487;;Serra;Municipal;;NOVA CARAPINA I;320500;29170038;;;AVENIDA BELO HORIZONTE;19/08/2019;(27) 3341-6183;;ubs.novacarapinai.sesa@serra.es.gov.br;M;;016;;162
-40,496421286378;-20,3932769674884;"""""";UNIDADE DE SAUDE DA FAMILIA DE VIANA CENTRO;S/N;2486210;;Viana;Municipal;;SANTA TEREZINHA;320510;29130915;;;RUA VIRGILIO FERREIRA;04/12/2019;27 32553064;;semsapro@ig.com.br;M;;016;;163
-40,0964069825873;-19,1890845721593;"""""";NAPS IDALECIO SOSSAI SOORETAMA;159;2499517;;Sooretama;Municipal;;CENTRO;320501;29927000;;;RUA VITORIO BOBBIO;04/11/2019;(27)32731922;;apssooretama@hotmail.com;M;;016;;164
-40,0976304281102;-19,1881374919196;"""""";PRONTO ATENDIMENTO GERALDO INACIO DOS SANTOS;S/N;8004404;;Sooretama;Municipal;;CENTRO;320501;29927000;;;RUA HENRIQUE ALVES PAIXAO;22/10/2019;(27)32731294;;apssooretama@hotmail.com;M;;016;;165
-40,3889998978182;-18,9979986532416;"""""";UNIDADE SANITARIA DE JURAMA;S/N;2627728;;Vila Valério;Municipal;;JURAMA;320517;29785000;;;DISTRITO DE JURAMA;18/11/2019;(27)37281533;;"""""";M;;016;;166
-40,3139257619066;-20,3645455339171;"""""";UNIDADE DE SAUDE DA FAMILIA DE VILA NOVA;001;2358069;;Vila Velha;Municipal;;VILA NOVA;320520;29105075;;;AVENIDA JUNIOR MARAGONI;02/09/2019;(27)33891313;;usvilanova@vilavelha.es.gov.br;M;;001;;167
-40,3519374278144;-20,4441551232596;"""""";UNIDADE DE SAUDE DA FAMILIA DE TERRA VERMELHA;26;2403412;;Vila Velha;Municipal;;TERRA VERMELHA;320520;29127323;;;RUA VINTE E DOIS;21/11/2019;32449289 4424 4157;;usterravermelha@vilavelha.es.gov.br;M;;001;;168
-40,2968485073445;-20,3328986809353;"""""";VIGILANCIA EPIDEMIOLOGICA VILA VELHA;1803;2445069;;Vila Velha;Municipal;;CENTRO;320520;29100041;;;RUA CASTELO BRANCO;01/10/2019;(27)33819022;;giovana.ramalho@vilavelha.es.gov.br;M;;025;;169
-39,8537204312826;-18,7337296219783;"""""";USF MORADA DO RIBEIRAO;18;5334209;;São Mateus;Municipal;;MORADA DO RIBEIRAO;320490;29936350;;;RUA BOSQUE DAS OLIBEIRAS;31/07/2019;(27) 3763-3954;;"""""";M;;001;;170
-41,5359997620468;-20,3459947643842;"""""";UNIDADE SANITARIA DE LARANJA DA TERRA;S/N;7502036;;Iúna;Municipal;;ZONA RURAL;320300;29390000;;;DISTRITO DE LARANJA DA TERRA;18/11/2019;"""""";;"""""";M;;001;;171
-40,2178107834816;-20,1767936633877;"""""";CAPS MESTRE ALVARO;48;5986656;;Serra;Municipal;;BARCELONA;320500;29166062;;;RUA GUAIRA;20/08/2019;(27) 3281-4066;;caps.mestrealvaro.sesa@serra.es.gov.br;M;;017;;172
-41,1349997456976;-20,3399968858683;"""""";POLICLINICA DE VENDA NOVA DO IMIGRANTE;840;2403358;;Venda Nova do Imigrante;Municipal;;VILA BETANEA;320506;29375000;;;AVENIDA LORENZO ZANDONADE;26/09/2019;(28) 3546 2286;;SAUDE@VENDANOVA.COM.BR;M;;016;;173
-41,1681846393077;-20,3856301165297;"""""";UNIDADE DE SAUDE DA FAMILIA DE VARGEM GRANDE;S/N;2466228;;Venda Nova do Imigrante;Municipal;;VARGEM GRANDE;320506;29375000;;;VARGEM GRANDE;12/11/2019;(28) 3546 6110;;usvargemgrande@vendanova.es.gov.br;M;;016;;174
-39,753430881458;-18,7479058079486;"""""";USF GURIRI III;S/N;6960065;;São Mateus;Municipal;;GURIRI;320490;29946600;;;RUA BARRA DE SAO FRANCISCO;15/10/2019;(27) 3761-3861;;"""""";M;;001;;175
-41,1349997456976;-20,3399968858683;"""""";UNIDADE DE SAUDE DA FAMILIA DE SAO JOAO DE VICOSA;S/N;2466260;;Venda Nova do Imigrante;Municipal;;SAO JOAO DE VICOSA;320506;29375000;;;AVENIDA NONA VITORIA;01/10/2019;(28) 3546 6109;;SAUDE@VENDANOVA.COM.BR;M;;016;;176
-40,7179715412923;-20,8341306995406;"""""";UNIDADE SANITARIA NITEROI;S/N;2548232;;Piúma;Municipal;;NITEROI;320420;29285000;;;AVENIDA PIUMA;04/09/2019;(28)35202586;;sms.piuma@saude.es.gov.br;M;;016;;177
-40,7210829954119;-20,8387242384198;"""""";HOSPITAL E MATERNIDADE NOSSA SENHORA DA CONCEICAO;S/N;2628023;;Piúma;Municipal;;CENTRO;320420;29285000;;;RUA SIMAO BASSUL;04/09/2019;(28)35201546;;sms.piuma@saude.es.gov.br;M;;006;;178
-40,7243873594469;-20,8394858831701;"""""";UNIDADE SANITARIA DE PIUMA;294;2709392;;Piúma;Municipal;;SEDE;320420;29285000;;;RUA SIMAO BASSUL;04/09/2019;(28)35205627;;sms.piuma@saude.es.gov.br;M;;016;;179
-40,0720001181913;-19,3910061825386;"""""";UNIDADE DE SAUDE VILA BETANIA;S/N;6023347;;Linhares;Municipal;;VILA BETANIA;320320;29907525;;;ESTRADA VELHA;27/06/2019;27-3372-5257;;"""""";M;;001;;180
-40,8909997735956;-18,7549994747892;"""""";ESTRATEGIA DE SAUDE DA FAMILIA PAULISTA ASSENTAMENTO;S/N;3451909;;Barra de São Francisco;Municipal;;VILA PAULISTA;320090;29800000;;;RUA PRINCIPAL;04/12/2019;"""""";;"""""";M;;016;;181
-41,2439999890601;-20,3679995852666;"""""";UNIDADE BASICA DE SAUDE ADILA DE ALMEIDA;S/N;6045987;;Conceição do Castelo;Municipal;;NICOLAU DE VARGAS E;320170;29370000;;;RUA RAFAELA BERNABE PIZZOL;20/08/2019;2835471368;;saude@conceicaodocastelo.es.gov.br;M;;016;;182
-40,5214241678517;-20,6586431470606;"""""";UNIDADE DE SAUDE DA FAMILIA DE CAMURUGI;S/N;3467635;;Guarapari;Municipal;;CAMURUGI;320240;29210357;;;RUA MANAUS;16/01/2019;(27)3261 4341;;"""""";M;;001;;183
-41,8449997621659;-20,6889984780735;"""""";UNIDADE ESTRATEGIA DE SAUDE DA FAMILIA DORES DO RIO PRETO;S/N;5967481;;Dores do Rio Preto;Municipal;;CENTRO;320200;29580000;;;PRACA MANOEL FERNANDES ORNELAS;26/11/2019;(28) 3559-1339;;sms.drpreto@saude.es.gov.br;M;;016;;184
-40,1562366779686;-19,9469649588117;"""""";UNIDADE BASICA DE SAUDE INDIGENA DE BOA ESPERANCA;S/N;2770172;;Aracruz;Municipal;;BOA ESPERANCA;320060;29190970;;;ALDEIA BOA ESPERANCA;03/07/2019;(27) 3250-2837;;distritomges@saude.gov.br;M;;001;;185
-39,8567670426186;-18,7235489212843;"""""";USF SERNAMBY;S/N;5967805;;São Mateus;Municipal;;MORADA DO RIBEIRAO;320490;29930600;;;RUA ZENOR PEDROSA;15/10/2019;(27) 3763-3427;;"""""";M;;001;;186
-41,4447212839119;-20,4493719046516;"""""";UNIDADE DE SAUDE DE SAO PEDRO;S/N;2627914;;Muniz Freire;Municipal;;SAO PEDRO;320370;29380000;;;VILA DE SAO PEDRO;27/05/2019;"""""";;"""""";M;;016;;187
-40,3901858760705;-20,3143926340033;"""""";CAPS MOXUARA;S/N;3773582;;Cariacica;Estadual;;TUCUM;320130;29152500;;;RODOVIA GOV JOSE SETTE ALAMEDA ELCIO ALVARES;13/09/2019;27 3636-2843;;heac.capsmoxuara@saude.es.gov.br;E;;017;;188
-40,7523734377105;-20,0175755735382;"""""";ESF DE VILA NOVA STA MARIA DE JETIBA;88;5853877;;Santa Maria de Jetibá;Municipal;;VILA NOVA;320455;29645000;;;RUA JOSE MULLER;02/07/2019;98823137;;sms.smjetiba@saude.es.gov.br;M;;001;;189
-41,6540003170203;-21,0250018475461;"""""";CAPS CENTRO DE ATENCAO PSICOSSOCIAL;S/N;3425673;;São José do Calçado;Municipal;;CENTRO;320480;29470000;;;RUA ROMAO BATISTA;03/09/2019;2835561612;;sms.sjcalcado@saude.es.gov.br;M;;017;;190
-40,8909997735956;-18,7549994747892;"""""";ESCOLA ERASMO BRAGA;100;3607100;;Barra de São Francisco;Municipal;;CRUZEIRO;320090;29800000;;;R PADRE ZACARIAS;19/08/2019;(27)37567955;;semusbsf@hotmail.com;M;;016;;191
-40,3700001337514;-19,8319945012663;"""""";UNIDADE SANITARIA ELIAS BRAGATTO;S/N;5688876;;Ibiraçu;Municipal;;ELIAS BRAGATTO;320250;29670000;;;RUA PROJETADA;06/09/2019;27 32572741;;sms.ibiracu@saude.es.gov.br;M;;001;;192
-41,1519780305171;-20,8345206049806;"""""";UNIDADE BASICA DE SAUDE IEDA MARIA DA SILVA BATISTA;153;5706033;;Cachoeiro de Itapemirim;Municipal;;CORAMARA;320120;29313357;;;RUA FOTOGRAFO GUILHERME;22/11/2019;28- 3526-7556;;"""""";M;;001;;193
-40,4050410754901;-19,9323686357336;"""""";UNIDADE DE SAUDE DA FAMILIA DRA MILENA GOTTARDI TONINI;S/N;2652803;;Fundão;Municipal;;CENTRO;320220;29185000;;;AV CESAR PEGORETTI;15/10/2019;(27)32671123;;"""""";M;;001;;194
-40,4038522592952;-20,5559025186167;"""""";UNIDADE BASICA DE SAUDE DE VILAGE DO SOL;S/N;7015445;;Guarapari;Municipal;;VILAGE DO SOL;320240;29226680;;;RODOVIA DO SOL;05/08/2019;3261 8196;;"""""";M;;001;;195
-40,5311926045357;-20,6400378825879;"""""";CENTRO DE DETENCAO PROVISORIA DE GUARAPARI CDPG;S/N;6990401;;Guarapari;Estadual;;MAXINDA;320240;29200970;;;RODOVIA DO SOL CONTORNO DARIO KM 51 3;04/11/2019;27 9831 0776;;segurancadopaciente@sejus.es.gov.br;E;;001;;196
-39,86158492335;-18,7167308933364;"""""";EQUIPE DE REFERENCIA EM SAUDE MENTAL;2225;6960073;;São Mateus;Municipal;;BOA VISTA;320490;29931345;;;AVENIDA JOSE TOZZI;29/10/2019;37678388;;"""""";M;;017;;197
-40,5409993979888;-18,1239941657737;"""""";SECRETARIA MUNICIPAL DE SAUDE DE PONTO BELO;S/N;6825923;;Ponto Belo;Municipal;;CHAPISCO;320425;29885000;;;AVENIDA SEBASTIAO RABELO;03/10/2019;27-37571261;;jvagmacker@hotmail.com;M;;002;;198
